0,721,0,0.00021753545144741998
0,722,-0.0000093229479191731,0.0002175354514474201
0,723,-0.000027968843757519352,0.00021753545144742012
0,724,-0.000046614739595865655,0.00021753545144742
0,725,-0.00006526063543421193,0.00021753545144741977
0,726,-0.00008390653127255818,0.0002175354514474195
0,727,-0.0001025524271109044,0.00021753545144741936
0,728,-0.00012119832294925068,0.00021753545144741936
0,729,-0.00013984421878759692,0.00021753545144741933
0,730,-0.00015849011462594316,0.00021753545144741923
0,731,-0.00017713601046428934,0.0002175354514474194
0,732,-0.00019578190630263538,0.00021753545144741936
0,733,-0.00021442780214098143,0.00021753545144741936
0,734,-0.00023307369797932748,0.00021753545144741928
0,735,-0.00025171959381767366,0.0002175354514474191
0,736,-0.0002703654896560199,0.00021753545144741914
0,737,-0.0002890113854943661,0.00021753545144741923
0,738,-0.00030765728133271236,0.00021753545144741925
0,739,-0.0003263031771710585,0.0002175354514474188
0,740,-0.00034494907300940445,0.0002175354514474186
0,741,-0.00036359496884775047,0.00021753545144741828
0,742,-0.00038224086468609643,0.000217535451447418
0,743,-0.00040088676052444223,0.0002175354514474179
0,744,-0.00041953265636278836,0.00021753545144741787
0,745,-0.0004381785522011341,0.00021753545144741765
0,746,-0.00045682444803948023,0.00021753545144741787
0,747,-0.00047547034387782604,0.00021753545144741803
0,748,-0.0004941162397161722,0.0002175354514474184
0,749,-0.000512762135554518,0.0002175354514474185
0,750,-0.0005314080313928641,0.00021753545144741852
0,751,-0.0005500539272312103,0.0002175354514474182
0,752,-0.0005686998230695557,0.00021753545144741866
0,753,-0.0005873457189079018,0.0002175354514474185
0,754,-0.0006059916147462477,0.00021753545144741847
0,755,-0.000624637510584594,0.00021753545144741866
0,756,-0.0006432834064229399,0.00021753545144741882
0,757,-0.0006619293022612865,0.00021753545144741898
0,758,-0.0006805751980996325,0.00021753545144741898
0,759,-0.0006992210939379786,0.00021753545144741876
0,760,-0.0007178669897763243,0.0002175354514474187
0,761,-0.00073651288561467,0.00021753545144741876
0,762,-0.0007551587814530157,0.00021753545144741887
0,763,-0.0007738046772913612,0.00021753545144741895
0,764,-0.0007924505731297068,0.00021753545144741904
0,765,-0.0008110964689680523,0.0002175354514474191
0,766,-0.000829742364806398,0.00021753545144741852
0,767,-0.0008483882606447437,0.000217535451447418
0,768,-0.000867034156483089,0.00021753545144741752
0,769,-0.0008856800523214339,0.00021753545144741698
0,770,-0.00090432594815978,0.00021753545144741733
0,771,-0.0009229718439981258,0.00021753545144741703
0,772,-0.0009416177398364713,0.00021753545144741673
0,773,-0.0009602636356748165,0.00021753545144741643
0,774,-0.0009789095315131616,0.00021753545144741627
0,775,-0.0009975554273515068,0.0002175354514474159
0,776,-0.0010162013231898514,0.0002175354514474158
0,777,-0.0010348472190281962,0.00021753545144741586
0,778,-0.0010534931148665412,0.00021753545144741584
0,779,-0.0010721390107048861,0.00021753545144741554
0,780,-0.0010907849065432316,0.0002175354514474157
0,781,-0.0011094308023815768,0.00021753545144741638
0,782,-0.001128076698219921,0.00021753545144741668
0,783,-0.0011467225940582657,0.00021753545144741665
0,784,-0.0011653684898966115,0.00021753545144741654
0,785,-0.0011840143857349567,0.00021753545144741646
0,786,-0.0012026602815733026,0.00021753545144741651
0,787,-0.0012213061774116482,0.00021753545144741687
0,788,-0.0012399520732499939,0.00021753545144741714
0,789,-0.001258597969088339,0.00021753545144741733
0,790,-0.0012772438649266834,0.00021753545144741733
0,791,-0.0012958897607650277,0.00021753545144741738
0,792,-0.0013145356566033736,0.00021753545144741752
